Date,Q (m3/s)
1938-03-10,2460.0
1938-03-11,2430.0
1938-03-12,2430.0
1938-03-13,2430.0
1938-03-14,2410.0
1938-03-15,2410.0
1938-03-16,2380.0
1938-03-17,2380.0
1938-03-18,2380.0
1938-03-19,2360.0
1938-03-20,2360.0
1938-03-21,2360.0
1938-03-22,2340.0
1938-03-23,2340.0
1938-03-24,2360.0
1938-03-25,2340.0
1938-03-26,2340.0
1938-03-27,2340.0
1938-03-28,2340.0
1938-03-29,2320.0
1938-03-30,2310.0
1938-03-31,2280.0
1938-04-01,2280.0
1938-04-02,2280.0
1938-04-03,2280.0
1938-04-04,2280.0
1938-04-05,2280.0
1938-04-06,2280.0
1938-04-07,2280.0
1938-04-08,2280.0
1938-04-09,2280.0
1938-04-10,2280.0
1938-04-11,2280.0
1938-04-12,2260.0
1938-04-13,2260.0
1938-04-14,2230.0
1938-04-15,2230.0
1938-04-16,2230.0
1938-04-17,2230.0
1938-04-18,2230.0
1938-04-19,2200.0
1938-04-20,2200.0
1938-04-21,2180.0
1938-04-22,2180.0
1938-04-23,2150.0
1938-04-24,2150.0
1938-04-25,2130.0
1938-04-26,2130.0
1938-04-27,2130.0
1938-04-28,2100.0
1938-04-29,2080.0
1938-04-30,2080.0
1938-05-01,2070.0
1938-05-02,2040.0
1938-05-03,2000.0
1938-05-04,1980.0
1938-05-05,1950.0
1938-05-06,1980.0
1938-05-07,1980.0
1938-05-08,2000.0
1938-05-09,1980.0
1938-05-10,1990.0
1938-05-11,1990.0
1938-05-12,1990.0
1938-05-13,2000.0
1938-05-14,2020.0
1938-05-15,2020.0
1938-05-16,2000.0
1938-05-17,1980.0
1938-05-18,1950.0
1938-05-19,1930.0
1938-05-20,1950.0
1938-05-21,1950.0
1938-05-22,1980.0
1938-05-23,2000.0
1938-05-24,2020.0
1938-05-25,2040.0
1938-05-26,2070.0
1938-05-27,2110.0
1938-05-28,2200.0
1938-05-29,2350.0
1938-05-30,2380.0
1938-05-31,2750.0
1938-06-01,3060.0
1938-06-02,3280.0
1938-06-03,3510.0
1938-06-04,3740.0
1938-06-05,4310.0
1938-06-06,4750.0
1938-06-07,5150.0
1938-06-08,5550.0
1938-06-09,5940.0
1938-06-10,6110.0
1938-06-11,6200.0
1938-06-12,6280.0
1938-06-13,6280.0
1938-06-14,6280.0
1938-06-15,6370.0
1938-06-16,6760.0
1938-06-17,7360.0
1938-06-18,8260.0
1938-06-19,9900.0
1938-06-20,11500.0
1938-06-21,12400.0
1938-06-22,12900.0
1938-06-23,12900.0
1938-06-24,12700.0
1938-06-25,12200.0
1938-06-26,12400.0
1938-06-27,13100.0
1938-06-28,14200.0
1938-06-29,16700.0
1938-06-30,18800.0
1938-07-01,19600.0
1938-07-02,20100.0
1938-07-03,20700.0
1938-07-04,21200.0
1938-07-05,21500.0
1938-07-06,21500.0
1938-07-07,20900.0
1938-07-08,20700.0
1938-07-09,20700.0
1938-07-10,21200.0
1938-07-11,22400.0
1938-07-12,23500.0
1938-07-13,24100.0
1938-07-14,24500.0
1938-07-15,25400.0
1938-07-16,26000.0
1938-07-17,27400.0
1938-07-18,28900.0
1938-07-19,30100.0
1938-07-20,30800.0
1938-07-21,31900.0
1938-07-22,33100.0
1938-07-23,34300.0
1938-07-24,35500.0
1938-07-25,37200.0
1938-07-26,38600.0
1938-07-27,39100.0
1938-07-28,39600.0
1938-07-29,39600.0
1938-07-30,39300.0
1938-07-31,38500.0
1938-08-01,37200.0
1938-08-02,36600.0
1938-08-03,36400.0
1938-08-04,36600.0
1938-08-05,37200.0
1938-08-06,38800.0
1938-08-07,41000.0
1938-08-08,41300.0
1938-08-09,42800.0
1938-08-10,44200.0
1938-08-11,44400.0
1938-08-12,45700.0
1938-08-13,46500.0
1938-08-14,47400.0
1938-08-15,47600.0
1938-08-16,47500.0
1938-08-17,47400.0
1938-08-18,47800.0
1938-08-19,47100.0
1938-08-20,47600.0
1938-08-21,47000.0
1938-08-22,46400.0
1938-08-23,46400.0
1938-08-24,45800.0
1938-08-25,45800.0
1938-08-26,45800.0
1938-08-27,45300.0
1938-08-28,44200.0
1938-08-29,43100.0
1938-08-30,42100.0
1938-08-31,41100.0
1938-09-01,40000.0
1938-09-02,38100.0
1938-09-03,36800.0
1938-09-04,35900.0
1938-09-05,35100.0
1938-09-06,35100.0
1938-09-07,35100.0
1938-09-08,35900.0
1938-09-09,36400.0
1938-09-10,37200.0
1938-09-11,38100.0
1938-09-12,38600.0
1938-09-13,39100.0
1938-09-14,39600.0
1938-09-15,40000.0
1938-09-16,39100.0
1938-09-17,38100.0
1938-09-18,37700.0
1938-09-19,37200.0
1938-09-20,35600.0
1938-09-21,34000.0
1938-09-22,32500.0
1938-09-23,30700.0
1938-09-24,28700.0
1938-09-25,26900.0
1938-09-26,24800.0
1938-09-27,22400.0
1938-09-28,20700.0
1938-09-29,19000.0
1938-09-30,17400.0
1938-10-01,16600.0
1938-10-02,15800.0
1938-10-03,15100.0
1938-10-04,14500.0
1938-10-05,13800.0
1938-10-06,13400.0
1938-10-07,12700.0
1938-10-08,11900.0
1938-10-09,11300.0
1938-10-10,10900.0
1938-10-11,10800.0
1938-10-12,10500.0
1938-10-13,9760.0
1938-10-14,9400.0
1938-10-15,9110.0
1938-10-16,9000.0
1938-10-17,8890.0
1938-10-18,8890.0
1938-10-19,8740.0
1938-10-20,8600.0
1938-10-21,8490.0
1938-10-22,8380.0
1938-10-23,8260.0
1938-10-24,8150.0
1938-10-25,7920.0
1938-10-26,7700.0
1938-10-27,7470.0
1938-10-28,7240.0
1938-10-29,7080.0
1938-10-30,6960.0
1938-10-31,6760.0
1938-11-01,6570.0
1938-11-02,6370.0
1938-11-03,6200.0
1938-11-04,6030.0
1938-11-05,5860.0
1938-11-06,5690.0
1938-11-07,5600.0
1938-11-08,5460.0
1938-11-09,5290.0
1938-11-10,5240.0
1938-11-11,5090.0
1938-11-12,4950.0
1938-11-13,4870.0
1938-11-14,4810.0
1938-11-15,4750.0
1938-11-16,4670.0
1938-11-17,4610.0
1938-11-18,4560.0
1938-11-19,4500.0
1938-11-20,4410.0
1938-11-21,4360.0
1938-11-22,4300.0
1938-11-23,4240.0
1938-11-24,4190.0
1938-11-25,4100.0
1938-11-26,4080.0
1938-11-27,4020.0
1938-11-28,3960.0
1938-11-29,3900.0
1938-11-30,3850.0
1938-12-01,3790.0
1938-12-02,3740.0
1938-12-03,3680.0
1938-12-04,3680.0
1938-12-05,3620.0
1938-12-06,3570.0
1938-12-07,3570.0
1938-12-08,3510.0
1938-12-09,3480.0
1938-12-10,3420.0
1938-12-11,3370.0
1938-12-12,3370.0
1938-12-13,3340.0
1938-12-14,3280.0
1938-12-15,3280.0
1938-12-16,3230.0
1938-12-17,3200.0
1938-12-18,3140.0
1938-12-19,3140.0
1938-12-20,3110.0
1938-12-21,3110.0
1938-12-22,3060.0
1938-12-23,3000.0
1938-12-24,2970.0
1938-12-25,2940.0
1938-12-26,2940.0
1938-12-27,2890.0
1938-12-28,2890.0
1938-12-29,2860.0
1938-12-30,2860.0
1938-12-31,2820.0
1939-01-01,2820.0
1939-01-02,2780.0
1939-01-03,2780.0
1939-01-04,2740.0
1939-01-05,2740.0
1939-01-06,2710.0
1939-01-07,2710.0
1939-01-08,2710.0
1939-01-09,2700.0
1939-01-10,2680.0
1939-01-11,2650.0
1939-01-12,2650.0
1939-01-13,2610.0
1939-01-14,2610.0
1939-01-15,2580.0
1939-01-16,2580.0
1939-01-17,2550.0
1939-01-18,2520.0
1939-01-19,2490.0
1939-01-20,2460.0
1939-01-21,2430.0
1939-01-22,2430.0
1939-01-23,2410.0
1939-01-24,2410.0
1939-01-25,2330.0
1939-01-26,2350.0
1939-01-27,2350.0
1939-01-28,2330.0
1939-01-29,2330.0
1939-01-30,2300.0
1939-01-31,2300.0
1939-02-01,2280.0
1939-02-02,2280.0
1939-02-03,2250.0
1939-02-04,2250.0
1939-02-05,2250.0
1939-02-06,2220.0
1939-02-07,2220.0
1939-02-08,2200.0
1939-02-09,2180.0
1939-02-10,2180.0
1939-02-11,2180.0
1939-02-12,2180.0
1939-02-13,2180.0
1939-02-14,2180.0
1939-02-15,2180.0
1939-02-16,2180.0
1939-02-17,2160.0
1939-02-18,2160.0
1939-02-19,2160.0
1939-02-20,2130.0
1939-02-21,2130.0
1939-02-22,2130.0
1939-02-23,2110.0
1939-02-24,2110.0
1939-02-25,2110.0
1939-02-26,2110.0
1939-02-27,2110.0
1939-02-28,2110.0
1939-03-01,2110.0
1939-03-02,2110.0
1939-03-03,2110.0
1939-03-04,2090.0
1939-03-05,2090.0
1939-03-06,2090.0
1939-03-07,2070.0
1939-03-08,2070.0
1939-03-09,2070.0
1939-03-10,2070.0
1939-03-11,2070.0
1939-03-12,2070.0
1939-03-13,2040.0
1939-03-14,2020.0
1939-03-15,2020.0
1939-03-16,2020.0
1939-03-17,2000.0
1939-03-18,2000.0
1939-03-19,2000.0
1939-03-20,2000.0
1939-03-21,1980.0
1939-03-22,1980.0
1939-03-23,1980.0
1939-03-24,1950.0
1939-03-25,1930.0
1939-03-26,1930.0
1939-03-27,1930.0
1939-03-28,1910.0
1939-03-29,1910.0
1939-03-30,1890.0
1939-03-31,1890.0
1939-04-01,1870.0
1939-04-02,1870.0
1939-04-03,1850.0
1939-04-04,1850.0
1939-04-05,1830.0
1939-04-06,1830.0
1939-04-07,1810.0
1939-04-08,1810.0
1939-04-09,1810.0
1939-04-10,1810.0
1939-04-11,1810.0
1939-04-12,1810.0
1939-04-13,1790.0
1939-04-14,1790.0
1939-04-15,1770.0
1939-04-16,1770.0
1939-04-17,1770.0
1939-04-18,1750.0
1939-04-19,1750.0
1939-04-20,1730.0
1939-04-21,1720.0
1939-04-22,1690.0
1939-04-23,1680.0
1939-04-24,1650.0
1939-04-25,1640.0
1939-04-26,1620.0
1939-04-27,1600.0
1939-04-28,1660.0
1939-04-29,1570.0
1939-04-30,1560.0
1939-05-01,1550.0
1939-05-02,1550.0
1939-05-03,1540.0
1939-05-04,1530.0
1939-05-05,1520.0
1939-05-06,1510.0
1939-05-07,1500.0
1939-05-08,1500.0
1939-05-09,1470.0
1939-05-10,1490.0
1939-05-11,1530.0
1939-05-12,1560.0
1939-05-13,1580.0
1939-05-14,1590.0
1939-05-15,1640.0
1939-05-16,1670.0
1939-05-17,1710.0
1939-05-18,1750.0
1939-05-19,1780.0
1939-05-20,1810.0
1939-05-21,1850.0
1939-05-22,1910.0
1939-05-23,1980.0
1939-05-24,2000.0
1939-05-25,2070.0
1939-05-26,2110.0
1939-05-27,2200.0
1939-05-28,2300.0
1939-05-29,2410.0
1939-05-30,2430.0
1939-05-31,2460.0
1939-06-01,2430.0
1939-06-02,2430.0
1939-06-03,2430.0
1939-06-04,2410.0
1939-06-05,2410.0
1939-06-06,2460.0
1939-06-07,2460.0
1939-06-08,2460.0
1939-06-09,2490.0
1939-06-10,2490.0
1939-06-11,2680.0
1939-06-12,2650.0
1939-06-13,2650.0
1939-06-14,2650.0
1939-06-15,2650.0
1939-06-16,2680.0
1939-06-17,2750.0
1939-06-18,2820.0
1939-06-19,2930.0
1939-06-20,3060.0
1939-06-21,3230.0
1939-06-22,3420.0
1939-06-23,3520.0
1939-06-24,3620.0
1939-06-25,3780.0
1939-06-26,3840.0
1939-06-27,4070.0
1939-06-28,4430.0
1939-06-29,4950.0
1939-06-30,6280.0
1939-07-01,6660.0
1939-07-02,7160.0
1939-07-03,7960.0
1939-07-04,7360.0
1939-07-05,7470.0
1939-07-06,7580.0
1939-07-07,7810.0
1939-07-08,7810.0
1939-07-09,7920.0
1939-07-10,7920.0
1939-07-11,8040.0
1939-07-12,8150.0
1939-07-13,8260.0
1939-07-14,8490.0
1939-07-15,8740.0
1939-07-16,9010.0
1939-07-17,9380.0
1939-07-18,10000.0
1939-07-19,10600.0
1939-07-20,11000.0
1939-07-21,11900.0
1939-07-22,14200.0
1939-07-23,17200.0
1939-07-24,19600.0
1939-07-25,20900.0
1939-07-26,22600.0
1939-07-27,24800.0
1939-07-28,26000.0
1939-07-29,26700.0
1939-07-30,26400.0
1939-07-31,27000.0
1939-08-01,28000.0
1939-08-02,28000.0
1939-08-03,28700.0
1939-08-04,29000.0
1939-08-05,30100.0
1939-08-06,30500.0
1939-08-07,30100.0
1939-08-08,29700.0
1939-08-09,31400.0
1939-08-10,33100.0
1939-08-11,34700.0
1939-08-12,34700.0
1939-08-13,34700.0
1939-08-14,34900.0
1939-08-15,33500.0
1939-08-16,31700.0
1939-08-17,30500.0
1939-08-18,29000.0
1939-08-19,27800.0
1939-08-20,27000.0
1939-08-21,26900.0
1939-08-22,27000.0
1939-08-23,26900.0
1939-08-24,26700.0
1939-08-25,26400.0
1939-08-26,25400.0
1939-08-27,23500.0
1939-08-28,22400.0
1939-08-29,21800.0
1939-08-30,21500.0
1939-08-31,21200.0
1939-09-01,20900.0
1939-09-02,20900.0
1939-09-03,20700.0
1939-09-04,20100.0
1939-09-05,19900.0
1939-09-06,19600.0
1939-09-07,19600.0
1939-09-08,20700.0
1939-09-09,23200.0
1939-09-10,26700.0
1939-09-11,28400.0
1939-09-12,28400.0
1939-09-13,27700.0
1939-09-14,27000.0
1939-09-15,27700.0
1939-09-16,29400.0
1939-09-17,31600.0
1939-09-18,33900.0
1939-09-19,35100.0
1939-09-20,35900.0
1939-09-21,35900.0
1939-09-22,34700.0
1939-09-23,31900.0
1939-09-24,28500.0
1939-09-25,26000.0
1939-09-26,24600.0
1939-09-27,24500.0
1939-09-28,24600.0
1939-09-29,24500.0
1939-09-30,22600.0
1939-10-01,20900.0
1939-10-02,19600.0
1939-10-03,19100.0
1939-10-04,18400.0
1939-10-05,17600.0
1939-10-06,17200.0
1939-10-07,16900.0
1939-10-08,16500.0
1939-10-09,15800.0
1939-10-10,15600.0
1939-10-11,15000.0
1939-10-12,14600.0
1939-10-13,14000.0
1939-10-14,13300.0
1939-10-15,13400.0
1939-10-16,11900.0
1939-10-17,11900.0
1939-10-18,11300.0
1939-10-19,10800.0
1939-10-20,9900.0
1939-10-21,9510.0
1939-10-22,9250.0
1939-10-23,8870.0
1939-10-24,8620.0
1939-10-25,8490.0
1939-10-26,8270.0
1939-10-27,8260.0
1939-10-28,7810.0
1939-10-29,7810.0
1939-10-30,7580.0
1939-10-31,7360.0
1939-11-01,7260.0
1939-11-02,7160.0
1939-11-03,7060.0
1939-11-04,6860.0
1939-11-05,6660.0
1939-11-06,6470.0
1939-11-07,6280.0
1939-11-08,6110.0
1939-11-09,5940.0
1939-11-10,5770.0
1939-11-11,5610.0
1939-11-12,5460.0
1939-11-13,5380.0
1939-11-14,5230.0
1939-11-15,5160.0
1939-11-16,5070.0
1939-11-17,4950.0
1939-11-18,4810.0
1939-11-19,4620.0
1939-11-20,4490.0
1939-11-21,4430.0
1939-11-22,4430.0
1939-11-23,4370.0
1939-11-24,4310.0
1939-11-25,4250.0
1939-11-26,4190.0
1939-11-27,4130.0
1939-11-28,4070.0
1939-11-29,4010.0
1939-11-30,3900.0
1939-12-01,3840.0
1939-12-02,3780.0
1939-12-03,3730.0
1939-12-04,3680.0
1939-12-05,3620.0
1939-12-06,3570.0
1939-12-07,3520.0
1939-12-08,3520.0
1939-12-09,3520.0
1939-12-10,3450.0
1939-12-11,3370.0
1939-12-12,3300.0
1939-12-13,3190.0
1939-12-14,3120.0
1939-12-15,3100.0
1939-12-16,3030.0
1939-12-17,3010.0
1939-12-18,2950.0
1939-12-19,2930.0
1939-12-20,2900.0
1939-12-21,2860.0
1939-12-22,2860.0
1939-12-23,2820.0
1939-12-24,2780.0
1939-12-25,2740.0
1939-12-26,2710.0
1939-12-27,2680.0
1939-12-28,2650.0
1939-12-29,2650.0
1939-12-30,2610.0
1939-12-31,2610.0
1940-01-01,2520.0
1940-01-02,2490.0
1940-01-03,2490.0
1940-01-04,2460.0
1940-01-05,2460.0
1940-01-06,2430.0
1940-01-07,2430.0
1940-01-08,2410.0
1940-01-09,2380.0
1940-01-10,2380.0
1940-01-11,2380.0
1940-01-12,2350.0
1940-01-13,2330.0
1940-01-14,2330.0
1940-01-15,2300.0
1940-01-16,2280.0
1940-01-17,2250.0
1940-01-18,2250.0
1940-01-19,2220.0
1940-01-20,2220.0
1940-01-21,2200.0
1940-01-22,2200.0
1940-01-23,2180.0
1940-01-24,2180.0
1940-01-25,2160.0
1940-01-26,2160.0
1940-01-27,2130.0
1940-01-28,2130.0
1940-01-29,2110.0
1940-01-30,2110.0
1940-01-31,2110.0
1940-02-01,2110.0
1940-02-02,2110.0
1940-02-03,2110.0
1940-02-04,2110.0
1940-02-05,2110.0
1940-02-06,2110.0
1940-02-07,2110.0
1940-02-08,2110.0
1940-02-09,2110.0
1940-02-10,2100.0
1940-02-11,2110.0
1940-02-12,2120.0
1940-02-13,2130.0
1940-02-14,2150.0
1940-02-15,2160.0
1940-02-16,2190.0
1940-02-17,2200.0
1940-02-18,2210.0
1940-02-19,2220.0
1940-02-20,2220.0
1940-02-21,2220.0
1940-02-22,2220.0
1940-02-23,2220.0
1940-02-24,2220.0
1940-02-25,2220.0
1940-02-26,2220.0
1940-02-27,2220.0
1940-02-28,2220.0
1940-02-29,2220.0
1940-03-01,2220.0
1940-03-02,2220.0
1940-03-03,2180.0
1940-03-04,2180.0
1940-03-05,2130.0
1940-03-06,2130.0
1940-03-07,2130.0
1940-03-08,2130.0
1940-03-09,2130.0
1940-03-10,2110.0
1940-03-11,2110.0
1940-03-12,2110.0
1940-03-13,2090.0
1940-03-14,2070.0
1940-03-15,2040.0
1940-03-16,2040.0
1940-03-17,2040.0
1940-03-18,2020.0
1940-03-19,2020.0
1940-03-20,2020.0
1940-03-21,2020.0
1940-03-22,2020.0
1940-03-23,2020.0
1940-03-24,2040.0
1940-03-25,2090.0
1940-03-26,2110.0
1940-03-27,2130.0
1940-03-28,2130.0
1940-03-29,2110.0
1940-03-30,2110.0
1940-03-31,2090.0
1940-04-01,2090.0
1940-04-02,2110.0
1940-04-03,2100.0
1940-04-04,2090.0
1940-04-05,2080.0
1940-04-06,2040.0
1940-04-07,2030.0
1940-04-08,2000.0
1940-04-09,1960.0
1940-04-10,1950.0
1940-04-11,1930.0
1940-04-12,1930.0
1940-04-13,1930.0
1940-04-14,1910.0
1940-04-15,1890.0
1940-04-16,1870.0
1940-04-17,1870.0
1940-04-18,1850.0
1940-04-19,1850.0
1940-04-20,1830.0
1940-04-21,1830.0
1940-04-22,1810.0
1940-04-23,1810.0
1940-04-24,1810.0
1940-04-25,1810.0
1940-04-26,1790.0
1940-04-27,1790.0
1940-04-28,1790.0
1940-04-29,1790.0
1940-04-30,1790.0
1940-05-01,1790.0
1940-05-02,1770.0
1940-05-03,1770.0
1940-05-04,1770.0
1940-05-05,1750.0
1940-05-06,1750.0
1940-05-07,1740.0
1940-05-08,1740.0
1940-05-09,1740.0
1940-05-10,1740.0
1940-05-11,1740.0
1940-05-12,1740.0
1940-05-13,1740.0
1940-05-14,1720.0
1940-05-15,1720.0
1940-05-16,1740.0
1940-05-17,1790.0
1940-05-18,1790.0
1940-05-19,1810.0
1940-05-20,1810.0
1940-05-21,1870.0
1940-05-22,1870.0
1940-05-23,1890.0
1940-05-24,1930.0
1940-05-25,1980.0
1940-05-26,2000.0
1940-05-27,2020.0
1940-05-28,2040.0
1940-05-29,2060.0
1940-05-30,2060.0
1940-05-31,2110.0
1940-06-01,2110.0
1940-06-02,2160.0
1940-06-03,2160.0
1940-06-04,2160.0
1940-06-05,2160.0
1940-06-06,2160.0
1940-06-07,2180.0
1940-06-08,2180.0
1940-06-09,2200.0
1940-06-10,2220.0
1940-06-11,2250.0
1940-06-12,2280.0
1940-06-13,2380.0
1940-06-14,2430.0
1940-06-15,2490.0
1940-06-16,2580.0
1940-06-17,2740.0
1940-06-18,2900.0
1940-06-19,3060.0
1940-06-20,3190.0
1940-06-21,3370.0
1940-06-22,3520.0
1940-06-23,3680.0
1940-06-24,3840.0
1940-06-25,4070.0
1940-06-26,4190.0
1940-06-27,4190.0
1940-06-28,4190.0
1940-06-29,4250.0
1940-06-30,4310.0
1940-07-01,4370.0
1940-07-02,4430.0
1940-07-03,4430.0
1940-07-04,4430.0
1940-07-05,4430.0
1940-07-06,4550.0
1940-07-07,4680.0
1940-07-08,5010.0
1940-07-09,5300.0
1940-07-10,5780.0
1940-07-11,6660.0
1940-07-12,8150.0
1940-07-13,10600.0
1940-07-14,12400.0
1940-07-15,13100.0
1940-07-16,13400.0
1940-07-17,13100.0
1940-07-18,12700.0
1940-07-19,12200.0
1940-07-20,12100.0
1940-07-21,12100.0
1940-07-22,13400.0
1940-07-23,16700.0
1940-07-24,19100.0
1940-07-25,21500.0
1940-07-26,24100.0
1940-07-27,25700.0
1940-07-28,26700.0
1940-07-29,27300.0
1940-07-30,27300.0
1940-07-31,27200.0
1940-08-01,26000.0
1940-08-02,25100.0
1940-08-03,24500.0
1940-08-04,24100.0
1940-08-05,24100.0
1940-08-06,25400.0
1940-08-07,26700.0
1940-08-08,30400.0
1940-08-09,32300.0
1940-08-10,33100.0
1940-08-11,34300.0
1940-08-12,35900.0
1940-08-13,36800.0
1940-08-14,37700.0
1940-08-15,37700.0
1940-08-16,37200.0
1940-08-17,35900.0
1940-08-18,35100.0
1940-08-19,33900.0
1940-08-20,32300.0
1940-08-21,30300.0
1940-08-22,29000.0
1940-08-23,28700.0
1940-08-24,28700.0
1940-08-25,28700.0
1940-08-26,28700.0
1940-08-27,28700.0
1940-08-28,28700.0
1940-08-29,29700.0
1940-08-30,31900.0
1940-08-31,33400.0
1940-09-01,35100.0
1940-09-02,36400.0
1940-09-03,37200.0
1940-09-04,38600.0
1940-09-05,38100.0
1940-09-06,39100.0
1940-09-07,39100.0
1940-09-08,38100.0
1940-09-09,34700.0
1940-09-10,35300.0
1940-09-11,30400.0
1940-09-12,28400.0
1940-09-13,26400.0
1940-09-14,25400.0
1940-09-15,23700.0
1940-09-16,21800.0
1940-09-17,20600.0
1940-09-18,19200.0
1940-09-19,18100.0
1940-09-20,17700.0
1940-09-21,16200.0
1940-09-22,15800.0
1940-09-23,15600.0
1940-09-24,14800.0
1940-09-25,14400.0
1940-09-26,14200.0
1940-09-27,14400.0
1940-09-28,14600.0
1940-09-29,15000.0
1940-09-30,15000.0
1940-10-01,15000.0
1940-10-02,14600.0
1940-10-03,14400.0
1940-10-04,13600.0
1940-10-05,13100.0
1940-10-06,12600.0
1940-10-07,11800.0
1940-10-08,11000.0
1940-10-09,10300.0
1940-10-10,9760.0
1940-10-11,9910.0
1940-10-12,8740.0
1940-10-13,8320.0
1940-10-14,7810.0
1940-10-15,7470.0
1940-10-16,7060.0
1940-10-17,6860.0
1940-10-18,6570.0
1940-10-19,6280.0
1940-10-20,6110.0
1940-10-21,5860.0
1940-10-22,5690.0
1940-10-23,5690.0
1940-10-24,5690.0
1940-10-25,5610.0
1940-10-26,5540.0
1940-10-27,5460.0
1940-10-28,5460.0
1940-10-29,5460.0
1940-10-30,5460.0
1940-10-31,5300.0
1940-11-01,5160.0
1940-11-02,5070.0
1940-11-03,5010.0
1940-11-04,4880.0
1940-11-05,4810.0
1940-11-06,4680.0
1940-11-07,4620.0
1940-11-08,4090.0
1940-11-09,4430.0
1940-11-10,4460.0
1940-11-11,4760.0
1940-11-12,4400.0
1940-11-13,4370.0
1940-11-14,4340.0
1940-11-15,4310.0
1940-11-16,4280.0
1940-11-17,4310.0
1940-11-18,4340.0
1940-11-19,4310.0
1940-11-20,4290.0
1940-11-21,4190.0
1940-11-22,4190.0
1940-11-23,4130.0
1940-11-24,4130.0
1940-11-25,4070.0
1940-11-26,4010.0
1940-11-27,3950.0
1940-11-28,3900.0
1940-11-29,3900.0
1940-11-30,3840.0
1940-12-01,3780.0
1940-12-02,3730.0
1940-12-03,3680.0
1940-12-04,3620.0
1940-12-05,3570.0
1940-12-06,3570.0
1940-12-07,3520.0
1940-12-08,3470.0
1940-12-09,3420.0
1940-12-10,3420.0
1940-12-11,3370.0
1940-12-12,3330.0
1940-12-13,3330.0
1940-12-14,3280.0
1940-12-15,3230.0
1940-12-16,3190.0
1940-12-17,3140.0
1940-12-18,3140.0
1940-12-19,3100.0
1940-12-20,3060.0
1940-12-21,3010.0
1940-12-22,2970.0
1940-12-23,2930.0
1940-12-24,2900.0
1940-12-25,2860.0
1940-12-26,2820.0
1940-12-27,2820.0
1940-12-28,2780.0
1940-12-29,2780.0
1940-12-30,2750.0
1940-12-31,2710.0
1941-01-01,2870.0
1941-01-02,2870.0
1941-01-03,2870.0
1941-01-04,2890.0
1941-01-05,2890.0
1941-01-06,2890.0
1941-01-07,2890.0
1941-01-08,2870.0
1941-01-09,2840.0
1941-01-10,2820.0
1941-01-11,2790.0
1941-01-12,2760.0
1941-01-13,2790.0
1941-01-14,2760.0
1941-01-15,2740.0
1941-01-16,2740.0
1941-01-17,2740.0
1941-01-18,2710.0
1941-01-19,2690.0
1941-01-20,2690.0
1941-01-21,2660.0
1941-01-22,2660.0
1941-01-23,2690.0
1941-01-24,2660.0
1941-01-25,2660.0
1941-01-26,2640.0
1941-01-27,2640.0
1941-01-28,2640.0
1941-01-29,2640.0
1941-01-30,2610.0
1941-01-31,2610.0
1941-02-01,2590.0
1941-02-02,2560.0
1941-02-03,2510.0
1941-02-04,2480.0
1941-02-05,2460.0
1941-02-06,2430.0
1941-02-07,2380.0
1941-02-08,2360.0
1941-02-09,2330.0
1941-02-10,2330.0
1941-02-11,2310.0
1941-02-12,2310.0
1941-02-13,2310.0
1941-02-14,2280.0
1941-02-15,2280.0
1941-02-16,2260.0
1941-02-17,2260.0
1941-02-18,2230.0
1941-02-19,2230.0
1941-02-20,2200.0
1941-02-21,2180.0
1941-02-22,2180.0
1941-02-23,2150.0
1941-02-24,2150.0
1941-02-25,2150.0
1941-02-26,2130.0
1941-02-27,2190.0
1941-02-28,2100.0
1941-03-01,2100.0
1941-03-02,2100.0
1941-03-03,2080.0
1941-03-04,2080.0
1941-03-05,2050.0
1941-03-06,2050.0
1941-03-07,2050.0
1941-03-08,2030.0
1941-03-09,2030.0
1941-03-10,2000.0
1941-03-11,2000.0
1941-03-12,2000.0
1941-03-13,1980.0
1941-03-14,1980.0
1941-03-15,1950.0
1941-03-16,1950.0
1941-03-17,1920.0
1941-03-18,1920.0
1941-03-19,1920.0
1941-03-20,1900.0
1941-03-21,1870.0
1941-03-22,1870.0
1941-03-23,1850.0
1941-03-24,1820.0
1941-03-25,1820.0
1941-03-26,1770.0
1941-03-27,1770.0
1941-03-28,1770.0
1941-03-29,1750.0
1941-03-30,1720.0
1941-03-31,1720.0
1941-04-01,1720.0
1941-04-02,1700.0
1941-04-03,1700.0
1941-04-04,1700.0
1941-04-05,1670.0
1941-04-06,1670.0
1941-04-07,1670.0
1941-04-08,1670.0
1941-04-09,1670.0
1941-04-10,1670.0
1941-04-11,1620.0
1941-04-12,1620.0
1941-04-13,1610.0
1941-04-14,1610.0
1941-04-15,1570.0
1941-04-16,1560.0
1941-04-17,1560.0
1941-04-18,1530.0
1941-04-19,1520.0
1941-04-20,1490.0
1941-04-21,1490.0
1941-04-22,1450.0
1941-04-23,1440.0
1941-04-24,1450.0
1941-04-25,1440.0
1941-04-26,1440.0
1941-04-27,1430.0
1941-04-28,1430.0
1941-04-29,1430.0
1941-04-30,1420.0
1941-05-01,1490.0
1941-05-02,1530.0
1941-05-03,1540.0
1941-05-04,1560.0
1941-05-05,1570.0
1941-05-06,1570.0
1941-05-07,1580.0
1941-05-08,1590.0
1941-05-09,1620.0
1941-05-10,1670.0
1941-05-11,1750.0
1941-05-12,1870.0
1941-05-13,2000.0
1941-05-14,2050.0
1941-05-15,2080.0
1941-05-16,2100.0
1941-05-17,2130.0
